,Card Brands,Chip Brands,SSD,Card Models,Chip Type,Prices (VND),Ram,Ram Speed,Chip Speeds,HDD,Ram Type,Description,Prices (Rupee)
0,,,,,,,,,,,,"HP Core i3 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) 15s-FR2006TU Thin and Light Laptop  (15.6 inches, Natural Silver, 1.75 Kg, With MS Office)",
